"starting_lang","lang_switch","cs","sensical","condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"English","English --> English","noCS","nonsense","noCS_nonsense",131,"Mr. Muñoz chews the elevator during the lunch.",60.2240729,6," during"," during",9.956215
"English","English --> English","noCS","nonsense","noCS_nonsense",131,"Mr. Muñoz chews the elevator during the lunch.",60.2240729,7," the"," the",1.069191
"English","English --> English","noCS","nonsense","noCS_nonsense",131,"Mr. Muñoz chews the elevator during the lunch.",60.2240729,8," lunch"," lunch_.",7.3279553
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,2," wife"," wife",10.315565
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,3," fries"," fries",14.406353
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,4," the"," the",3.026662
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,5," cloud"," cloud",13.689989
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,6," with"," with",5.444359
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,7," the"," the",2.0702224
"English","English --> English","noCS","nonsense","noCS_nonsense",135,"A wife fries the cloud with the herbs.",62.0913951,8," herbs"," herbs_.",13.1382447
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,1,"",".",0.22435063
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,2," Harris"," Harris",6.125776
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,3," cooks"," cooks",13.202921
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,4," a"," a",4.0920434
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,5," bridge"," bridge",14.210011
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,6," in"," in",6.3324594
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,7," the"," the",0.49830818
"English","English --> English","noCS","nonsense","noCS_nonsense",139,"Mrs. Harris cooks a bridge in the pan.",54.61363001,8," pan"," pan_.",9.9277604
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,2," student"," student",7.708524
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,3," chews"," che_ws",14.4806182
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,4," the"," the",2.11633
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,5," gum"," gum",2.0094278
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,6," during"," during",7.56442
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,7," the"," the",0.85526377
"English","English --> English","noCS","sense","noCS_sense",3,"The student chews the gum during the break.",44.56851607,8," break"," break_.",9.8339323
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,2," pilot"," pilot",9.910988
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,3," flies"," flies",8.583608
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,4," the"," the",3.2422438
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,5," plane"," plane",1.1099324
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,6," through"," through",6.205931
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,7," the"," the",0.77156067
"English","English --> English","noCS","sense","noCS_sense",7,"A pilot flies the plane through the sky.",34.48439067,8," sky"," sky_.",4.6601268
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,2," farmer"," farmer",10.343054
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,3," fries"," fries",12.472218
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,4," the"," the",5.230717
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,5," meat"," meat",5.835603
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,6," in"," in",3.707433
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,7," the"," the",1.4908347
"English","English --> English","noCS","sense","noCS_sense",11,"A farmer fries the meat in the pan.",43.26159946,8," pan"," pan_.",4.18173976
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,2," dad"," dad",10.876649
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,3," cooks"," cooks",10.400404
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,4," a"," a",4.764321
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,5," chicken"," chicken",5.643599
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,6," on"," on",6.58755
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,7," the"," the",0.3600542
"English","English --> English","noCS","sense","noCS_sense",15,"The dad cooks a chicken on the grill.",40.7610672,8," grill"," grill_.",2.12849
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,2," teacher"," teacher",8.368439
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,3," eats"," eats",9.120888
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,4," the"," the",2.0700207
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,5," avocado"," avocado",9.774225
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,6," in"," in",8.369947
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,7," the"," the",0.12793401
"English","English --> English","noCS","sense","noCS_sense",19,"The teacher eats the avocado in the classroom.",42.38983701,8," classroom"," classroom_.",4.5583833
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,2," cook"," cook",10.319297
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,3," peels"," pe_els",8.14163253
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,4," a"," a",4.7211914
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,5," carrot"," carrot",1.6113231
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,6," in"," in",5.366098
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,7," the"," the",0.28942096
"English","English --> English","noCS","sense","noCS_sense",43,"The cook peels a carrot in the kitchen.",30.63671358,8," kitchen"," kitchen_.",0.187750591
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,2," driver"," driver",9.18059
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,3," sings"," sings",12.490046
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,4," a"," a",1.9128983
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,5," tune"," tune",4.2376804
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,6," in"," in",4.3805428
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,7," the"," the",1.0721903
"English","English --> English","noCS","sense","noCS_sense",47,"A driver sings a tune in the car.",39.13015754,8," car"," car_.",5.85620974
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,2," nanny"," n_anny",12.28069
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,3," bakes"," b_akes",13.466481
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,4," the"," the",2.7287352
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,5," turkey"," turkey",8.472041
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,6," for"," for",4.7746687
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,7," the"," the",1.8269382
"English","English --> English","noCS","sense","noCS_sense",51,"The nanny bakes the turkey for the dinner.",49.5133304,8," dinner"," dinner_.",5.9637763
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,2," traveler"," traveler",11.32482
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,3," inhales"," inh_ales",10.69521134
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,4," the"," the",0.44946337
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,5," smoke"," smoke",7.833158
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,6," in"," in",4.465138
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,7," the"," the",0.5378169
"English","English --> English","noCS","sense","noCS_sense",55,"The traveler inhales the smoke in the forest.",43.27639921,8," forest"," forest_.",7.9707916
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,2," customer"," customer",8.744698
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,3," drinks"," drinks",11.670137
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,4," the"," the",3.7498772
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,5," wine"," wine",4.230787
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,6," in"," in",4.3554425
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,7," the"," the",0.90036654
"English","English --> English","noCS","sense","noCS_sense",59,"A customer drinks the wine in the vineyard.",43.78769003,8," vineyard"," vine_yard_.",10.13638179
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,1,"",".",0.40543127
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,2," Lewis"," Lewis",6.950833
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,3," dances"," dances",13.180442
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,4," a"," a",5.642929
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,5," waltz"," w_alt_z",3.29159156
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,6," in"," in",7.721478
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,7," the"," the",0.41308594
"English","English --> English","noCS","sense","noCS_sense",83,"Mr. Lewis dances a waltz in the play.",42.05956802,8," play"," play_.",4.4537772
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,2," barber"," bar_ber",13.8695818
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,3," pours"," p_ours",14.722443
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,4," the"," the",3.7567031
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,5," dye"," dye",6.8260756
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,6," onto"," onto",3.7353976
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,7," the"," the",0.769542
"English","English --> English","noCS","sense","noCS_sense",87,"A barber pours the dye onto the hair.",49.2016726,8," hair"," hair_.",5.5219295
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,1,"",".",0.2245159
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,2," Díaz"," D_í_az",12.10505555
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,3," chugs"," ch_ugs",15.4766175
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,4," the"," the",2.0398607
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,5," water"," water",3.457219
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,6," in"," in",5.538965
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,7," her"," her",4.4504924
"English","English --> English","noCS","sense","noCS_sense",91,"Mrs. Díaz chugs the water in her pool.",55.73394245,8," pool"," pool_.",12.4412164
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,1,"",".",0.40539163
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,2," Ruiz"," Ru_iz",10.2811697
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,3," swallows"," swall_ows",15.06811123
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,4," a"," a",1.9476836
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,5," pill"," pill",2.4486134
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,6," in"," in",6.7577295
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,7," his"," his",2.2999861
"English","English --> English","noCS","sense","noCS_sense",95,"Mr. Ruiz swallows a pill in his bathroom.",48.01869176,8," bathroom"," bathroom_.",8.8100066
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,1,"",".",1.5329177
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,2," Moore"," Moore",6.689583
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,3," reads"," reads",9.87273
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,4," a"," a",2.238659
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,5," magazine"," magazine",4.7718754
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,6," during"," during",5.6118655
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,7," the"," the",2.1328824
"English","English --> English","noCS","sense","noCS_sense",99,"Ms. Moore reads a magazine during the appointment.",42.2218325,8," appointment"," appointment_.",9.3713195
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,2," man"," man",6.854428
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,3," writes"," writes",9.239791
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,4," the"," the",4.1387672
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,5," book"," book",4.8127346
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,6," in"," in",5.918842
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,7," the"," the",2.0559957
"English","English --> English","noCS","sense","noCS_sense",120,"A man writes the book in the mountains.",45.3346785,8," mountains"," mountains_.",12.31412
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,2," boy"," boy",7.7163224
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,3," devours"," dev_ours",13.897647
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,4," the"," the",0.54512763
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,5," dinner"," dinner",6.7074394
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,6," at"," at",10.3497715
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,7," the"," the",1.2713587
"English","English --> English","noCS","sense","noCS_sense",124,"The boy devours the dinner at the table.",43.38821383,8," table"," table_.",2.9005472
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,2," cat"," cat",8.765591
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,3," consumes"," consumes",13.082916
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,4," a"," a",2.885695
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,5," fish"," fish",3.5151513
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,6," at"," at",9.644831
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,7," the"," the",1.3152119
"English","English --> English","noCS","sense","noCS_sense",128,"The cat consumes a fish at the pond.",44.7127439,8," pond"," pond_.",5.5033477
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,2," waiter"," waiter",10.519041
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,3," spills"," spills",9.757675
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,4," a"," a",1.2375389
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,5," soup"," soup",6.6065755
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,6," on"," on",1.0803415
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,7," the"," the",1.124229
"English","English --> English","noCS","sense","noCS_sense",132,"The waiter spills a soup on the customer.",34.2512037,8," customer"," customer_.",3.9258028
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,2," boss"," boss",9.745257
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,3," sips"," s_ips",13.046338
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,4," the"," the",3.7120523
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,5," juice"," juice",5.8779902
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,6," in"," in",6.010172
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,7," the"," the",1.6142312
"English","English --> English","noCS","sense","noCS_sense",136,"The boss sips the juice in the meeting.",46.691723,8," meeting"," meeting_.",6.6856823
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,2," bombera"," bomber_a",13.25043207
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,3," inhala"," inh_ala",13.8446017
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,4," el"," el",1.4279066
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,5," language"," language",17.379965
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,6," in"," in",9.345004
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,7," the"," the",2.7044783
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",21,"La bombera inhala el language in the factory.",73.26305297,8," factory"," factory_.",15.3106653
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,2," Thompson"," Thompson",10.194172
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,3," hornea"," hor_nea",22.3041964
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,4," la"," la",5.5939646
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,5," pillow"," pillow",14.989637
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,6," for"," for",8.942436
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,7," the"," the",2.2861843
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",22,"Don Thompson hornea la pillow for the party.",74.5564571,8," party"," party_.",10.2458668
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,2," Wilson"," Wilson",9.968011
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,3," canta"," c_anta",16.2046323
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,4," una"," un_a",3.23080278
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,5," turtle"," turtle",18.317635
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,6," in"," in",6.243578
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,7," the"," the",0.8821659
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",26,"Don Wilson canta una turtle in the school.",70.76582948,8," school"," school_.",15.9190045
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,1,"ña","ña",10.228872
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,2," Gómez"," G_ó_me_z",10.9299936
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,3," pela"," p_ela",17.035755
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,4," una"," un_a",1.61347349
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,5," spoon"," spoon",18.964811
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,6," on"," on",8.6281805
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,7," the"," the",1.0592577
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",32,"Doña Gómez pela una spoon on the counter.",74.23647485,8," counter"," counter_.",5.7761316
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,1,"ña","ña",10.231174
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,2," García"," Garc_ía",9.59243036
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,3," bebe"," be_be",9.8198491
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,4," el"," el",4.316247
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,5," bank"," bank",15.672092
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,6," at"," at",10.420289
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,7," the"," the",3.187769
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",36,"Doña García bebe el bank at the gathering.",77.38619676,8," gathering"," gathering_.",14.1463463
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,2," paciente"," pac_ient_e",11.39155296
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,3," toma"," to_ma",5.692918205
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,4," una"," un_a",2.0224462
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,5," bed"," bed",14.88335
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,6," in"," in",10.548432
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,7," the"," the",2.5703247
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",62,"Un paciente toma una bed in the office.",63.02970307,8," office"," office_.",15.920679
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,1,"na","na",4.9315605
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,2," bibliotecaria"," b_ibli_ot_ec_aria",12.55513196
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,3," lee"," le_e",5.8985131
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,4," una"," un_a",2.96797784
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,5," frog"," frog",17.347918
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,6," during"," during",13.0937
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,7," the"," the",2.2499127
"Spanish","Spanish --> English","CS","nonsense","CS_nonsense",66,"Una bibliotecaria lee una frog during the lunch.",66.5797753,8," lunch"," lunch_.",7.5350612
