"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",74,"La bombera inhala el gray smoke in the factory.",64.94915549,7," in"," in",6.1296277
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",74,"La bombera inhala el gray smoke in the factory.",64.94915549,8," the"," the",0.44115943
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",74,"La bombera inhala el gray smoke in the factory.",64.94915549,9," factory"," factory_.",8.0672277
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,1,"ña","ña",10.231174
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,2," García"," Garc_ía",9.59243036
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,3," bebe"," be_be",9.8198482
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,4," el"," el",4.316247
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,5," red"," red",10.47537
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,6," wine"," wine",2.3414762
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,7," at"," at",12.065161
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,8," the"," the",1.172556
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",78,"Doña García bebe el red wine at the gathering.",69.87309736,9," gathering"," gathering_.",9.8588346
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,2," paciente"," pac_ient_e",11.39246964
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,3," toma"," to_ma",5.687605094
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,4," una"," un_a",2.02117576
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,5," white"," white",15.60201
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,6," pill"," pill",0.7303954
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,7," in"," in",9.018523
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,8," the"," the",2.299359
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",102,"Un paciente toma una white pill in the office.",59.04124519,9," office"," office_.",12.2897073
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,2," químico"," qu_í_m_ico",15.25805942
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,3," vierte"," v_ier_te",12.65922809
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,4," el"," el",4.505509
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,5," green"," green",15.294254
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,6," dye"," dye",5.350056
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,7," into"," into",5.1838026
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,8," the"," the",2.0057592
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",106,"Un químico vierte el green dye into the bowl.",69.99725931,9," bowl"," bowl_.",9.740591
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,2," primo"," prim_o",11.2855293
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,3," baila"," bail_a",16.5205186
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,4," un"," un",3.573159
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,5," German"," German",14.285069
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,6," waltz"," w_alt_z",6.620791113
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,7," at"," at",11.358185
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,8," the"," the",1.002273
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",110,"Un primo baila un German waltz at the wedding.",68.43535191,9," wedding"," wedding_.",3.7898269
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,1,"na","na",4.9321203
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,2," bibliotecaria"," b_ibli_ot_ec_aria",12.53739905
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,3," lee"," le_e",5.9070761
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,4," una"," un_a",2.969686
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,5," red"," red",8.627612
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,6," magazine"," magazine",14.606635
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,7," during"," during",13.79101
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,8," the"," the",3.2124577
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",114,"Una bibliotecaria lee una red magazine during the lunch.",72.44670195,9," lunch"," lunch_.",5.8627058
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,0,"na","na",4.9322767
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,1," entrenadora"," ent_ren_ad_ora",13.50520349
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,2," se"," se",5.2359047
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,3," traga"," tr_aga",14.5171895
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,4," el"," el",2.697333
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,5," Swiss"," Swiss",13.432601
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,6," water"," water",10.492007
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,7," on"," on",11.050895
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,8," the"," the",2.0621238
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",118,"Una entrenadora se traga el Swiss water on the field.",89.24065139,9," field"," field_.",11.3151172
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,2," niño"," ni_ño",10.04563286
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,3," derrama"," der_rama",11.053179
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,4," una"," un_a",3.0930169
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,5," yellow"," yellow",17.996494
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,6," soup"," soup",9.196356
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,7," on"," on",9.349672
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,8," the"," the",0.36003035
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",141,"El niño derrama una yellow soup on the table.",67.18495301,9," table"," table_.",6.0905719
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,2," dramaturgo"," dram_atur_go",15.18056604
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,3," escribe"," esc_ribe",3.46487718
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,4," el"," el",4.018165
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,5," Dutch"," Dutch",21.530321
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,6," book"," book",6.539169
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,7," in"," in",7.5431886
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,8," the"," the",3.583545
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",145,"Un dramaturgo escribe el Dutch book in the basement.",72.25905882,9," basement"," basement_.",10.399227
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,2," tía"," t_ía",10.859972
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,3," devora"," dev_ora",13.1379527
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,4," la"," la",2.5667925
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,5," dinner"," dinner",13.877161
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,6," German"," German",14.8374
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,7," in"," in",8.860027
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,8," the"," the",1.9543326
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",149,"La tía devora la dinner German in the kitchen.",70.7929414,9," kitchen"," kitchen_.",4.6993036
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,2," limpiador"," lim_pi_ador",14.79925318
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,3," sorbe"," sor_be",15.9348277
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,4," el"," el",2.160118
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,5," green"," green",12.627604
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,6," juice"," juice",4.5307984
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,7," in"," in",8.812822
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,8," the"," the",5.903108
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",153,"El limpiador sorbe el green juice in the store.",70.04540093,9," store"," store_.",5.27686965
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,2," zorro"," z_or_ro",11.27874443
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,3," consume"," consume",13.287514
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,4," un"," un",3.076409
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,5," white"," white",17.591843
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,6," fish"," fish",7.778831
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,7," at"," at",10.473465
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,8," the"," the",2.179257
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","CWH","CS_CWH",157,"El zorro consume un white fish at the puddle.",80.18965613,9," puddle"," p_uddle_.",14.5235927
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,2," mapache"," map_ache",15.3321773
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,3," consume"," consume",10.015626
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,4," un"," un",2.200265
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,5," fish"," fish",18.799498
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,6," white"," white",11.288276
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,7," in"," in",7.2824574
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,8," the"," the",1.1826316
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",21,"El mapache consume un fish white in the stream.",76.365562,9," stream"," stream_.",10.2646307
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,2," Smith"," Smith",8.401473
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,3," devora"," dev_ora",22.069952
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,4," la"," la",2.643102
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,5," dinner"," dinner",14.020573
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,6," German"," German",16.291096
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,7," at"," at",9.342308
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,8," his"," his",3.4996967
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",25,"Don Smith devora la dinner German at his desk.",86.9541853,9," desk"," desk_.",10.6859846
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,2," esposo"," es_pos_o",15.4793399
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,3," derrama"," der_rama",11.9816793
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,4," una"," un_a",4.4085459
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,5," soup"," soup",15.521015
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,6," yellow"," yellow",12.663211
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,7," on"," on",7.683624
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,8," the"," the",0.5479952
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",29,"El esposo derrama una soup yellow on the counter.",77.0053376,9," counter"," counter_.",8.7199273
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,1,"ña","ña",10.22948
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,2," Torres"," Torres",11.212286
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,3," sorbe"," sor_be",14.5831397
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,4," el"," el",1.4066758
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,5," juice"," juice",14.1025915
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,6," green"," green",13.12235
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,7," in"," in",10.853421
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,8," the"," the",2.3346043
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",33,"Doña Torres sorbe el juice green in the lounge.",89.9228246,9," lounge"," lounge_.",12.0782763
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,2," Ortiz"," Ortiz",11.80926
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,3," escribe"," esc_ribe",14.9253426
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,4," el"," el",3.4949186
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,5," book"," book",10.868774
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,6," Dutch"," Dutch",14.414766
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,7," in"," in",6.2747827
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,8," the"," the",3.0727499
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",37,"Don Ortiz escribe el book Dutch in the library.",78.2823165,9," library"," library_.",13.4217227
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",61,"Un padrino vuela el plane gray over the city.",74.4183435,2," padrino"," pad_r_ino",13.5818761
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",61,"Un padrino vuela el plane gray over the city.",74.4183435,3," vuela"," v_uel_a",13.856678
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",61,"Un padrino vuela el plane gray over the city.",74.4183435,4," el"," el",4.808377
"Spanish","Spanish --> English","CS","NAdj","CS_NAdj","MLWO","CS_MLWO","notCWH","CS_notCWH",61,"Un padrino vuela el plane gray over the city.",74.4183435,5," plane"," plane",9.049247
