"starting_lang","lang_switch","cs","word_order","condition","mlwo","mlwo_condition","cwh","cwh_condition","sentence_id","sentence","total_surprisal","word_no","word","tokenized_word","word_surprisal"
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",122,"A brother writes the book Dutch in his bedroom.",64.6165138,5," book"," book",6.2194467
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",122,"A brother writes the book Dutch in his bedroom.",64.6165138,6," Dutch"," Dutch",14.450037
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",122,"A brother writes the book Dutch in his bedroom.",64.6165138,7," in"," in",4.303233
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",122,"A brother writes the book Dutch in his bedroom.",64.6165138,8," his"," his",4.7576337
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",122,"A brother writes the book Dutch in his bedroom.",64.6165138,9," bedroom"," bedroom_.",10.9362194
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,2," lawyer"," lawyer",8.901002
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,3," devours"," dev_ours",15.3658266
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,4," the"," the",1.0706457
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,5," dinner"," dinner",6.8803573
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,6," German"," German",16.684298
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,7," in"," in",8.700194
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,8," the"," the",0.73776495
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",126,"The lawyer devours the dinner German in the chair.",69.50803805,9," chair"," chair_.",11.1679495
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,2," employee"," employee",9.112479
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,3," sips"," s_ips",16.713005
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,4," the"," the",1.9939022
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,5," juice"," juice",5.952364
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,6," green"," green",15.120328
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,7," in"," in",5.338294
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,8," the"," the",4.032959
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",130,"The employee sips the juice green in the morning.",63.3052108,9," morning"," morning_.",5.0418796
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,2," singer"," singer",8.888505
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,3," spills"," spills",11.399104
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,4," a"," a",3.8201253
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,5," soup"," soup",9.252705
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,6," yellow"," yellow",15.919165
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,7," on"," on",6.1537538
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,8," his"," his",2.1391106
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",134,"The singer spills a soup yellow on his floor.",70.3330299,9," floor"," floor_.",12.7605612
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,2," hawk"," hawk",11.875135
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,3," consumes"," consumes",10.861982
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,4," a"," a",2.5874562
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,5," fish"," fish",6.1950016
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,6," white"," white",15.626365
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,7," at"," at",9.452768
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,8," the"," the",0.9586324
"English","English --> English","noCS","NAdj","noCS_NAdj","notMLWO","noCS_notMLWO","notCWH","noCS_notCWH",138,"The hawk consumes a fish white at the river.",62.1685172,9," river"," river_.",4.611177
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,2," empresario"," em_pres_ario",14.22939573
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,3," vuela"," v_uel_a",15.6110425
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,4," el"," el",5.660764
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,5," negro"," negro",10.125404
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,6," plane"," plane",11.8542595
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,7," over"," over",11.884265
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,8," the"," the",0.9232558
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",23,"Un empresario vuela el negro plane over the state.",83.00715483,9," state"," state_.",12.7187683
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,1,"na","na",4.9315605
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,2," guía"," gu_ía",8.0148576
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,3," fríe"," fr_í_e",22.026814
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,4," la"," la",4.790979
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,5," roja"," ro_ja",12.7344579
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,6," meat"," meat",16.61441
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,7," in"," in",7.491886
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,8," the"," the",2.9948664
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",27,"Una guía fríe la roja meat in the pot.",91.6588121,9," pot"," pot_.",12.0589807
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,2," sobrino"," so_br_ino",13.3258867
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,3," mastica"," m_astic_a",18.2381478
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,4," el"," el",2.2182877
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,5," verde"," ver_de",10.1876322
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,6," gum"," gum",7.226973
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,7," in"," in",8.582598
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,8," his"," his",6.5956736
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",29,"El sobrino mastica el verde gum in his house.",74.9094264,9," house"," house_.",8.5342274
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,2," enfermero"," en_fer_mer_o",14.14132317
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,3," come"," come",7.487947
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,4," el"," el",4.348649
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,5," verde"," ver_de",11.21698
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,6," avocado"," avocado",11.717756
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,7," in"," in",12.234921
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,8," the"," the",3.8046322
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",33,"El enfermero come el verde avocado in the lobby.",76.56951607,9," lobby"," lobby_.",11.6173077
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,2," tío"," t_í_o",12.2849396
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,3," cocina"," coc_ina",11.8503522
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,4," un"," un",4.40952
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,5," blanco"," bl_anco",12.94864292
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,6," chicken"," chicken",11.059797
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,7," with"," with",8.071378
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,8," the"," the",6.5647326
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",37,"El tío cocina un blanco chicken with the beans.",76.71493672,9," beans"," beans_.",9.5255744
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,2," Wilson"," Wilson",9.968646
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,3," canta"," c_anta",16.213307
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,4," una"," un_a",3.23708224
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,5," estadounidense"," est_ad_oun_id_ense",16.68167594
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,6," tune"," tune",10.573337
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,7," in"," in",9.0994835
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,8," the"," the",1.9025964
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",61,"Don Wilson canta una estadounidense tune in the school.",81.56483132,9," school"," school_.",13.8887032
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,2," Thompson"," Thompson",10.195741
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,3," hornea"," hor_nea",22.4612706
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,4," el"," el",4.90796
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,5," alemán"," a_lem_án",10.40610848
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,6," turkey"," turkey",20.469769
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,7," for"," for",9.247086
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,8," the"," the",3.2544587
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",65,"Don Thompson hornea el alemán turkey for the party.",94.47175778,9," party"," party_.",13.529364
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,2," bombera"," bomber_a",13.25043207
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,3," inhala"," inh_ala",13.8446017
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,4," el"," el",1.4279065
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,5," negro"," negro",9.899745
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,6," smoke"," smoke",10.416316
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,7," in"," in",7.856103
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,8," the"," the",1.0472133
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",69,"La bombera inhala el negro smoke in the factory.",66.97798857,9," factory"," factory_.",9.235671
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,1,"ña","ña",10.231174
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,2," García"," Garc_ía",9.59243036
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,3," bebe"," be_be",9.8198491
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,4," el"," el",4.316247
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,5," rojo"," ro_jo",15.9148248
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,6," wine"," wine",9.042208
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,7," at"," at",10.574023
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,8," the"," the",1.5533437
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",73,"Doña García bebe el rojo wine at the gathering.",80.92855946,9," gathering"," gathering_.",9.8844595
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,1,"ña","ña",10.230231
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,2," Gómez"," G_ó_me_z",10.93204383
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,3," pela"," p_ela",16.8064914
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,4," una"," un_a",1.57418718
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,5," amarilla"," am_ar_illa",13.43386089
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,6," carrot"," carrot",18.09508
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,7," on"," on",9.388977
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,8," the"," the",1.2704006
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",77,"Doña Gómez pela una amarilla carrot on the counter.",86.67122588,9," counter"," counter_.",4.939954
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,0,"na","na",4.932862
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,1," entrenadora"," ent_ren_ad_ora",13.50338906
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,2," se"," se",5.2398205
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,3," traga"," tr_aga",14.5120325
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,4," el"," el",2.692591
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,5," estadounidense"," est_ad_oun_id_ense",16.73074344
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,6," water"," water",14.293012
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,7," on"," on",8.3199215
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,8," the"," the",1.4805312
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",101,"Una entrenadora se traga el estadounidense water on the field.",89.6223297,9," field"," field_.",7.9174265
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,2," paciente"," pac_ient_e",11.39042423
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,3," toma"," to_ma",5.69220141
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,4," una"," un_a",2.0239428
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,5," blanca"," bl_anca",15.58048
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,6," pill"," pill",8.051539
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,7," in"," in",6.6257257
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,8," the"," the",2.437125
"Spanish","Spanish --> English","CS","AdjN","CS_AdjN","notMLWO","CS_notMLWO","notCWH","CS_notCWH",105,"Un paciente toma una blanca pill in the office.",66.91812934,9," office"," office_.",15.1166912
